divorce_date,divorce_type,nationality_man,date_of_birth_man,place_of_birth_man,birth_municipality_man,birth_federal_man,birth_country_man,age_man,residence_municipality_man,residence_federal_man,residence_country_man,monthly_income_man,occupation_man,place_of_residence_man,nationality_woman,date_of_birth_woman,date_of_birth_registration_date_woman,place_of_birth_woman,birth_municipality_woman,birth_federal_woman,birth_country_woman,age_woman,place_of_residence_woman,residence_municipality_woman,residence_federal_woman,residence_country_woman,occupation_woman,monthly_income_woman,date_of_marriage,marriage_certificate_place,marriage_certificate_municipality,marriage_certificate_federal,level_of_education_man,employment_status_man,level_of_education_woman,employment_status_woman,marriage_duration,marriage_duration_months,num_children,custody
24.10.2013,Notwendig,Spanisch,31.08.2070,Hamburg,Leipzig,Frankfurt am Main,Deutschland,43.0,Essen,Köln,Deutschland,40000.0,Koch,Köln,Kroatisch,24.09.2070,,Dortmund,Hamburg,München,Deutschland,43.0,Berlin,Essen,Stuttgart,Deutschland,Koch,4800.0,08.08.1997,Düsseldorf,Leipzig,Köln,Beruflich,Angestellter,Vorbereitungsstufe,Angestellter,18.0,,,
24.11.2008,Freiwillig,Spanisch,23.01.2066,Essen,Stuttgart,Essen,Deutschland,42.0,München,Frankfurt am Main,Deutschland,6000.0,Arzt,Stuttgart,Deutsch,21.11.2065,4/12/67,Berlin,Stuttgart,Stuttgart,Deutschland,42.0,Leipzig,Essen,München,Deutschland,Koch,5000.0,13.12.1985,Dortmund,Berlin,Hamburg,Vorbereitungsstufe,Angestellter,Vorbereitungsstufe,Angestellter,22.0,11.0,2.0,
24.11.2008,Notwendig,Kroatisch,06.05.2057,Hamburg,Leipzig,Köln,Deutschland,51.0,,,,,,,Russisch,30.10.2058,,Köln,Dortmund,Stuttgart,Deutschland,50.0,Dortmund,Leipzig,Hamburg,Deutschland,Lehrer,,06.06.1981,Berlin,Dortmund,Leipzig,Vorbereitungsstufe,,Sekundarstufe,Angestellter,27.0,,2.0,Mutter
24.11.2009,Notwendig,Italienisch,16.08.2066,Leipzig,Hamburg,Düsseldorf,Deutschland,43.0,Stuttgart,Leipzig,Deutschland,8000.0,Ingenieur,Düsseldorf,Polnisch,31.07.2072,,Leipzig,Essen,Leipzig,Deutschland,37.0,Dortmund,Frankfurt am Main,Frankfurt am Main,Deutschland,Verkäufer,,01.06.1995,Hamburg,Düsseldorf,Hamburg,Beruflich,Angestellter,Vorbereitungsstufe,Nicht beschäftigt,9.0,,2.0,Mutter
24.11.2009,Notwendig,Kroatisch,29.10.1977,Frankfurt am Main,Essen,Stuttgart,Deutschland,32.0,Berlin,Düsseldorf,Deutschland,3000.0,Verkäufer,Düsseldorf,Griechisch,18.11.1982,,Düsseldorf,Leipzig,Hamburg,Deutschland,27.0,Hamburg,Hamburg,Köln,Deutschland,Buchhalter,,12.11.2004,Leipzig,Berlin,Berlin,,Angestellter,Beruflich,Nicht beschäftigt,4.0,,,
24.11.2010,Notwendig,Italienisch,,Düsseldorf,Berlin,Essen,Deutschland,53.0,München,Berlin,Deutschland,,,Essen,Türkisch,,,Dortmund,Düsseldorf,Frankfurt am Main,Deutschland,52.0,München,Hamburg,Berlin,Deutschland,Verkäufer,,13.05.1982,Stuttgart,Leipzig,Frankfurt am Main,PRIMARIA,,Sekundarstufe,TRABAJADOR NO REMUNERADO,,,,
24.11.2010,Notwendig,Türkisch,05.02.1977,Frankfurt am Main,Frankfurt am Main,Leipzig,Deutschland,33.0,Leipzig,Düsseldorf,Deutschland,9000.0,Rechtsanwalt,Berlin,Deutsch,30.08.2072,,Berlin,Frankfurt am Main,Köln,Deutschland,38.0,Hamburg,Hamburg,Frankfurt am Main,Deutschland,Verkäufer,18000.0,13.11.1999,Dortmund,München,Stuttgart,Sekundarstufe,Angestellter,Beruflich,Angestellter,10.0,11.0,2.0,Mutter
24.11.2011,Notwendig,Polnisch,22.05.1981,Düsseldorf,Leipzig,Dortmund,Deutschland,30.0,Düsseldorf,Stuttgart,Deutschland,4800.0,Koch,Essen,Italienisch,26.11.1983,,Dortmund,Düsseldorf,München,Deutschland,27.0,Düsseldorf,Frankfurt am Main,Köln,Deutschland,Koch,2300.0,15.11.2004,Köln,München,Frankfurt am Main,Sekundarstufe,Angestellter,Sekundarstufe,Angestellter,6.0,,2.0,Mutter
24.11.2011,Notwendig,Türkisch,,Berlin,Essen,Stuttgart,Deutschland,26.0,Essen,Dortmund,Deutschland,3200.0,Softwareentwickler,München,Spanisch,,,Düsseldorf,Stuttgart,Frankfurt am Main,Deutschland,27.0,Hamburg,Leipzig,Berlin,Deutschland,Mechaniker,6000.0,23.07.2002,Leipzig,Dortmund,Stuttgart,Sekundarstufe,Angestellter,Vorbereitungsstufe,Angestellter,9.0,,1.0,Mutter
24.11.2014,Freiwillig,Bulgarisch,01.08.2069,München,Stuttgart,Düsseldorf,Deutschland,45.0,,,,6000.0,Verkäufer,,Spanisch,16.10.2070,28/2/74,Essen,Hamburg,Stuttgart,Deutschland,44.0,Köln,Hamburg,Berlin,Deutschland,Krankenpfleger,6000.0,12.02.1987,Stuttgart,Essen,Dortmund,Sekundarstufe,Angestellter,Sekundarstufe,Angestellter,27.0,,2.0,
24.11.2014,Freiwillig,Kroatisch,23.02.1981,München,Leipzig,Berlin,Deutschland,33.0,Hamburg,Köln,Deutschland,10000.0,Krankenpfleger,Köln,Griechisch,16.09.1986,11/12/86,Frankfurt am Main,Leipzig,Leipzig,Deutschland,28.0,Düsseldorf,Dortmund,Düsseldorf,Deutschland,Buchhalter,,31.08.2011,Leipzig,Berlin,Stuttgart,Beruflich,Angestellter,Beruflich,Angestellter,3.0,2.0,,
24.12.2013,Freiwillig,Russisch,17.12.2048,Dortmund,Köln,Leipzig,Deutschland,65.0,Düsseldorf,Essen,Deutschland,8000.0,Verkäufer,Stuttgart,Kroatisch,04.12.2064,,Köln,Essen,Frankfurt am Main,URUGUAY,49.0,Essen,Köln,Frankfurt am Main,Deutschland,Rechtsanwalt,,24.02.1995,Düsseldorf,Köln,Düsseldorf,Beruflich,Angestellter,Vorbereitungsstufe,Nicht beschäftigt,18.0,,,
25.01.2007,Notwendig,Griechisch,22.12.2059,München,Frankfurt am Main,Stuttgart,Deutschland,47.0,Essen,Hamburg,Deutschland,8000.0,Mechaniker,Hamburg,Bulgarisch,14.11.2062,,Frankfurt am Main,Essen,Hamburg,Deutschland,44.0,Hamburg,Frankfurt am Main,Stuttgart,Deutschland,Softwareentwickler,10000.0,12.06.1983,Berlin,Düsseldorf,Frankfurt am Main,Beruflich,Angestellter,Beruflich,Angestellter,23.0,,1.0,Mutter
25.01.2007,Notwendig,Italienisch,17.09.1978,Hamburg,Stuttgart,Dortmund,Deutschland,28.0,Leipzig,Leipzig,Deutschland,3000.0,Mechaniker,München,Polnisch,08.05.1980,,Dortmund,München,München,Deutschland,26.0,Berlin,Düsseldorf,Düsseldorf,Deutschland,Krankenpfleger,,02.08.2002,Frankfurt am Main,Hamburg,Dortmund,Beruflich,Angestellter,Beruflich,Nicht beschäftigt,5.0,,1.0,Mutter
25.01.2010,Notwendig,Rumänisch,22.09.1981,Düsseldorf,Essen,Düsseldorf,Deutschland,28.0,München,Leipzig,Deutschland,,Krankenpfleger,München,Spanisch,24.10.1989,,Essen,Stuttgart,Leipzig,Deutschland,20.0,Frankfurt am Main,München,Düsseldorf,Deutschland,Arzt,,19.10.2006,Berlin,München,Köln,Sekundarstufe,Angestellter,Sekundarstufe,Angestellter,2.0,,1.0,Mutter
25.01.2011,Freiwillig,Türkisch,26.12.2070,Düsseldorf,Stuttgart,Düsseldorf,Deutschland,40.0,Stuttgart,Düsseldorf,Deutschland,15000.0,,Düsseldorf,Kroatisch,02.12.2049,,Köln,Düsseldorf,Stuttgart,Deutschland,61.0,Berlin,Essen,Dortmund,Deutschland,,3000.0,03.02.1998,München,Essen,Düsseldorf,Beruflich,Angestellter,Beruflich,Angestellter,12.0,,,
25.01.2012,Notwendig,Polnisch,17.01.2073,Stuttgart,Düsseldorf,Dortmund,Deutschland,39.0,Leipzig,Essen,Deutschland,8400.0,Mechaniker,Dortmund,Türkisch,06.03.2073,,Düsseldorf,Stuttgart,Berlin,Deutschland,38.0,Berlin,Essen,Leipzig,Deutschland,Softwareentwickler,10500.0,18.02.1998,Düsseldorf,Stuttgart,Düsseldorf,Beruflich,Angestellter,Beruflich,Angestellter,11.0,,3.0,Mutter
25.01.2012,Freiwillig,Spanisch,09.07.1978,Essen,Frankfurt am Main,Stuttgart,Deutschland,33.0,Stuttgart,München,Deutschland,3000.0,Rechtsanwalt,Hamburg,Polnisch,23.03.1974,21/9/74,München,Hamburg,Dortmund,Deutschland,37.0,Essen,München,Frankfurt am Main,Deutschland,Koch,4000.0,12.10.2010,Frankfurt am Main,Köln,Düsseldorf,SIN ESCOLARIDAD,Angestellter,Vorbereitungsstufe,TRABAJA EN SU VIVIENDA,1.0,,,
25.01.2012,Freiwillig,Italienisch,30.03.1979,Hamburg,Hamburg,Köln,Deutschland,32.0,Köln,München,Deutschland,5000.0,Buchhalter,München,Polnisch,03.08.1979,28/4/79,Berlin,Hamburg,Dortmund,Deutschland,32.0,Essen,Essen,Köln,Deutschland,Buchhalter,2000.0,13.07.2009,Berlin,Berlin,Berlin,Beruflich,Angestellter,Sekundarstufe,Angestellter,2.0,,,
25.01.2012,Freiwillig,Griechisch,25.05.2073,Düsseldorf,Köln,Frankfurt am Main,Deutschland,38.0,Dortmund,Frankfurt am Main,Deutschland,15000.0,Rechtsanwalt,Köln,Bulgarisch,13.11.1978,11/12/78,Stuttgart,Frankfurt am Main,Frankfurt am Main,Deutschland,33.0,Hamburg,Hamburg,Essen,Deutschland,Ingenieur,15000.0,14.09.2006,Berlin,München,Hamburg,Beruflich,Angestellter,Beruflich,Angestellter,5.0,,,
25.01.2012,Notwendig,Kroatisch,,Berlin,Köln,München,Deutschland,35.0,Berlin,Dortmund,Deutschland,3000.0,Koch,Berlin,Polnisch,,,Stuttgart,Berlin,Leipzig,Deutschland,34.0,Berlin,Leipzig,Dortmund,Deutschland,Arzt,3000.0,02.01.2002,Essen,Dortmund,Hamburg,Vorbereitungsstufe,Angestellter,Vorbereitungsstufe,Angestellter,9.0,,1.0,Mutter
25.01.2013,Notwendig,Russisch,22.11.2062,München,Düsseldorf,Hamburg,Deutschland,50.0,Berlin,Leipzig,Deutschland,13000.0,Rechtsanwalt,Stuttgart,Polnisch,01.10.2069,,Köln,Düsseldorf,Berlin,Deutschland,44.0,München,Dortmund,Frankfurt am Main,Deutschland,Verkäufer,8000.0,20.01.2000,Dortmund,Köln,Düsseldorf,Beruflich,Angestellter,Beruflich,Angestellter,13.0,,1.0,
25.01.2013,Notwendig,Bulgarisch,16.03.1984,Frankfurt am Main,München,Hamburg,Deutschland,28.0,,,,,Krankenpfleger,,Deutsch,03.10.1983,,Essen,Hamburg,Berlin,Deutschland,29.0,München,München,Düsseldorf,Deutschland,Koch,6000.0,28.08.2004,Leipzig,Leipzig,Dortmund,Vorbereitungsstufe,Angestellter,Beruflich,Angestellter,8.0,,1.0,Mutter
25.02.2003,Freiwillig,Bulgarisch,19.08.2072,Leipzig,Essen,Leipzig,Deutschland,30.0,Frankfurt am Main,Stuttgart,Deutschland,6000.0,Koch,München,Rumänisch,09.07.1976,28/9/76,Köln,Köln,Köln,Deutschland,26.0,Frankfurt am Main,Leipzig,Hamburg,Deutschland,Koch,4800.0,28.11.1998,Dortmund,Düsseldorf,Dortmund,Beruflich,Angestellter,Beruflich,Angestellter,4.0,2.0,1.0,Mutter
25.02.2003,Freiwillig,Russisch,27.06.2061,Frankfurt am Main,Berlin,Köln,Deutschland,41.0,Hamburg,Dortmund,Deutschland,1000.0,Softwareentwickler,Köln,Deutsch,20.02.2065,3/7/65,Hamburg,Stuttgart,München,Deutschland,38.0,Berlin,Köln,Köln,Deutschland,Mechaniker,,26.06.2001,München,Stuttgart,Düsseldorf,SIN ESCOLARIDAD,JORNALERO O PEON,Sekundarstufe,Nicht beschäftigt,1.0,7.0,,
25.02.2003,Freiwillig,Rumänisch,17.10.2045,Stuttgart,Düsseldorf,Dortmund,Deutschland,57.0,Leipzig,Düsseldorf,Deutschland,22000.0,Buchhalter,Berlin,Kroatisch,10.04.2048,28/12/48,Dortmund,Stuttgart,Essen,Deutschland,54.0,München,Stuttgart,Düsseldorf,Deutschland,Mechaniker,3000.0,31.08.2072,München,München,Hamburg,Beruflich,Angestellter,Beruflich,Einrichtung,30.0,5.0,,
25.02.2003,Notwendig,Italienisch,,,,,,,,,,,,,Polnisch,13.11.2044,21/12/44,Frankfurt am Main,Leipzig,Stuttgart,Deutschland,58.0,Essen,Düsseldorf,Dortmund,Deutschland,Arzt,,23.12.2067,Berlin,Hamburg,Köln,,,PRIMARIA,Nicht beschäftigt,35.0,2.0,,
25.02.2005,Freiwillig,Spanisch,22.06.2060,Hamburg,Frankfurt am Main,Stuttgart,Deutschland,44.0,Köln,Berlin,Deutschland,15000.0,Lehrer,Hamburg,Italienisch,18.12.2062,10/1/63,Dortmund,München,Berlin,Deutschland,42.0,Düsseldorf,Leipzig,Köln,Deutschland,Rechtsanwalt,9000.0,08.07.1981,Frankfurt am Main,Essen,Essen,Beruflich,Angestellter,Beruflich,Angestellter,23.0,,3.0,
25.02.2008,Notwendig,Griechisch,30.10.1977,München,Stuttgart,Hamburg,Deutschland,30.0,Berlin,Berlin,Deutschland,3500.0,Buchhalter,Essen,Spanisch,16.02.1984,,Essen,Frankfurt am Main,Stuttgart,Deutschland,24.0,Düsseldorf,Hamburg,Essen,Deutschland,Mechaniker,3000.0,15.11.2004,Dortmund,Köln,Leipzig,Sekundarstufe,Angestellter,Sekundarstufe,Angestellter,4.0,,1.0,Mutter
25.02.2009,Notwendig,Rumänisch,06.12.2066,Hamburg,Stuttgart,Berlin,Deutschland,42.0,Berlin,Köln,Deutschland,2000.0,Lehrer,Hamburg,Spanisch,,,,,,,,,,,,,,08.11.1997,Essen,Essen,Köln,Sekundarstufe,Angestellter,,,9.0,,,
25.02.2009,Notwendig,Russisch,27.08.1974,München,Hamburg,Hamburg,Deutschland,34.0,Düsseldorf,Dortmund,Deutschland,10000.0,Rechtsanwalt,Stuttgart,Türkisch,29.03.1978,,Essen,Leipzig,Leipzig,Deutschland,30.0,Stuttgart,Frankfurt am Main,Düsseldorf,Deutschland,Mechaniker,5000.0,19.11.2001,Berlin,Leipzig,Köln,Beruflich,Angestellter,Vorbereitungsstufe,Angestellter,3.0,,,
25.02.2009,Notwendig,Russisch,31.12.1974,Hamburg,Frankfurt am Main,Stuttgart,Deutschland,34.0,Köln,Hamburg,Deutschland,7500.0,Mechaniker,Berlin,Kroatisch,07.02.1977,,Frankfurt am Main,Köln,Berlin,Deutschland,31.0,Leipzig,Essen,Leipzig,Deutschland,Softwareentwickler,,14.10.1993,Dortmund,Berlin,Köln,Sekundarstufe,Angestellter,Sekundarstufe,Nicht beschäftigt,15.0,,2.0,Mutter
25.02.2009,Notwendig,Spanisch,26.04.2042,Essen,Essen,Köln,Deutschland,66.0,Essen,Stuttgart,Deutschland,,Koch,Essen,Bulgarisch,,,Hamburg,Leipzig,Dortmund,Deutschland,,,,,,,,19.01.2065,Berlin,Köln,Berlin,Vorbereitungsstufe,Nicht beschäftigt,,,,,,
25.02.2009,Notwendig,Russisch,16.04.2065,Berlin,Hamburg,Leipzig,Deutschland,43.0,Frankfurt am Main,Düsseldorf,Deutschland,183000.0,Verkäufer,Köln,Bulgarisch,01.04.2069,,München,München,Stuttgart,Deutschland,40.0,Stuttgart,Essen,Berlin,Deutschland,Verkäufer,,21.05.1991,Düsseldorf,Leipzig,Frankfurt am Main,Beruflich,Angestellter,Beruflich,Nicht beschäftigt,8.0,,2.0,Mutter
25.02.2009,Freiwillig,Rumänisch,13.06.2070,München,Köln,Hamburg,Deutschland,38.0,Düsseldorf,Berlin,Deutschland,10000.0,Rechtsanwalt,Frankfurt am Main,Italienisch,02.10.1982,6/7/82,Köln,Hamburg,Köln,Deutschland,26.0,Essen,Essen,Hamburg,Deutschland,Mechaniker,2500.0,02.09.2007,München,Köln,Stuttgart,Beruflich,Angestellter,Beruflich,Angestellter,,,,
25.02.2009,Freiwillig,Türkisch,26.03.1974,Leipzig,München,Frankfurt am Main,Deutschland,34.0,Hamburg,Düsseldorf,Deutschland,,Arzt,München,Spanisch,30.01.1975,11/3/75,Stuttgart,Stuttgart,Hamburg,Deutschland,34.0,Hamburg,Stuttgart,Frankfurt am Main,Deutschland,Softwareentwickler,,21.12.2001,Hamburg,Essen,Köln,Beruflich,Angestellter,Beruflich,Angestellter,7.0,,,
25.02.2009,Freiwillig,Russisch,12.04.2068,Dortmund,München,Leipzig,Deutschland,40.0,Leipzig,Leipzig,Deutschland,5000.0,Koch,Essen,Spanisch,09.12.2061,7/12/61,Berlin,Berlin,Stuttgart,Deutschland,47.0,Hamburg,Köln,Berlin,Deutschland,Mechaniker,7000.0,11.10.2001,Stuttgart,Dortmund,Köln,Beruflich,Angestellter,Beruflich,Angestellter,7.0,,,
25.02.2010,Freiwillig,Bulgarisch,30.04.2073,Dortmund,Dortmund,Düsseldorf,Deutschland,36.0,Berlin,Hamburg,Deutschland,5000.0,Verkäufer,Hamburg,Polnisch,04.10.1975,25/6/75,Leipzig,Düsseldorf,Essen,Deutschland,34.0,Dortmund,Frankfurt am Main,Frankfurt am Main,Deutschland,Ingenieur,2000.0,12.06.2004,München,Essen,Frankfurt am Main,Sekundarstufe,TRABAJADOR POR SU PROPIA CUENTA O EN VIA PUBLICA,Vorbereitungsstufe,Angestellter,5.0,,,
25.02.2011,Freiwillig,Italienisch,03.08.1974,Dortmund,Köln,Essen,Deutschland,36.0,Düsseldorf,Hamburg,Deutschland,15000.0,Rechtsanwalt,Essen,Bulgarisch,16.04.1978,11/5/78,Köln,Frankfurt am Main,Stuttgart,Deutschland,32.0,Berlin,Stuttgart,Essen,Deutschland,Verkäufer,15000.0,25.10.2008,Köln,Frankfurt am Main,Dortmund,Beruflich,Angestellter,Beruflich,Angestellter,3.0,,,
25.02.2011,Notwendig,Rumänisch,17.04.2061,Stuttgart,Leipzig,Frankfurt am Main,Deutschland,49.0,Köln,Düsseldorf,Deutschland,20000.0,Softwareentwickler,Hamburg,Spanisch,27.04.2065,,Berlin,Essen,Leipzig,Deutschland,45.0,Berlin,Frankfurt am Main,Köln,Deutschland,Arzt,,03.09.1992,München,Essen,Frankfurt am Main,Beruflich,Angestellter,Vorbereitungsstufe,Nicht beschäftigt,18.0,,2.0,
25.02.2011,Notwendig,Polnisch,10.04.2053,Dortmund,Hamburg,Leipzig,Deutschland,57.0,Düsseldorf,Essen,Deutschland,25000.0,Softwareentwickler,Essen,Rumänisch,14.02.2051,,Düsseldorf,Frankfurt am Main,Stuttgart,Deutschland,60.0,Dortmund,Essen,Dortmund,Deutschland,Softwareentwickler,10000.0,04.10.1976,Berlin,Köln,Stuttgart,Beruflich,Angestellter,Beruflich,Angestellter,25.0,,3.0,Mutter
25.02.2011,Notwendig,Russisch,26.08.2053,Berlin,Köln,Essen,Deutschland,57.0,Hamburg,Hamburg,Deutschland,8000.0,Buchhalter,München,Kroatisch,10.01.2057,,Essen,Köln,Frankfurt am Main,Deutschland,53.0,Berlin,München,Hamburg,Deutschland,Krankenpfleger,,29.08.2073,Düsseldorf,Stuttgart,Düsseldorf,Beruflich,Angestellter,Vorbereitungsstufe,Nicht beschäftigt,37.0,,3.0,Mutter
25.02.2011,Freiwillig,Griechisch,19.05.1978,Frankfurt am Main,Köln,Berlin,Deutschland,32.0,Düsseldorf,Stuttgart,Deutschland,42000.0,,Düsseldorf,Spanisch,22.05.1981,,München,Dortmund,Berlin,Deutschland,29.0,Stuttgart,Dortmund,Essen,Deutschland,,8000.0,18.10.2008,Frankfurt am Main,Köln,Frankfurt am Main,Beruflich,Angestellter,Beruflich,Angestellter,2.0,4.0,,
25.02.2011,Notwendig,Russisch,07.06.2072,Düsseldorf,Stuttgart,Dortmund,Deutschland,38.0,Dortmund,Leipzig,Deutschland,7800.0,Rechtsanwalt,Leipzig,Deutsch,22.05.1974,,Berlin,Köln,Dortmund,Deutschland,36.0,Leipzig,Frankfurt am Main,Stuttgart,Deutschland,Arzt,3000.0,30.07.1999,Köln,München,München,Beruflich,Angestellter,Beruflich,Angestellter,10.0,,1.0,Mutter
25.02.2013,Freiwillig,Spanisch,15.10.1979,Essen,München,Hamburg,Deutschland,33.0,Dortmund,Frankfurt am Main,Deutschland,5200.0,Softwareentwickler,Köln,Italienisch,28.11.1980,12/1/81,Frankfurt am Main,Leipzig,Düsseldorf,Deutschland,32.0,Leipzig,Hamburg,Berlin,Deutschland,Softwareentwickler,12000.0,29.11.2008,Frankfurt am Main,Hamburg,Dortmund,Beruflich,Angestellter,Beruflich,Angestellter,4.0,,,
25.02.2014,Freiwillig,Kroatisch,02.04.1980,Stuttgart,München,Frankfurt am Main,Deutschland,34.0,München,Düsseldorf,Deutschland,11000.0,Arzt,Hamburg,Kroatisch,17.04.1986,7/5/86,Köln,Berlin,Essen,Deutschland,27.0,Berlin,Frankfurt am Main,Dortmund,Deutschland,Softwareentwickler,8000.0,21.08.2009,Berlin,Stuttgart,Berlin,Beruflich,Angestellter,Beruflich,Angestellter,4.0,,,
25.02.2014,Freiwillig,Polnisch,09.01.2062,Leipzig,Dortmund,München,Deutschland,51.0,Frankfurt am Main,Essen,Deutschland,,Buchhalter,Stuttgart,Bulgarisch,23.08.2064,31/3/65,Hamburg,Berlin,München,Deutschland,49.0,Stuttgart,Stuttgart,Berlin,Deutschland,Ingenieur,18000.0,30.12.1987,Hamburg,Leipzig,Berlin,Beruflich,Angestellter,Beruflich,Angestellter,25.0,,2.0,
25.03.2002,Freiwillig,Deutsch,07.06.2071,Essen,Berlin,Dortmund,Deutschland,30.0,Essen,Stuttgart,Deutschland,4700.0,Verkäufer,Frankfurt am Main,Deutsch,24.11.2069,31/12/69,Stuttgart,München,Frankfurt am Main,Deutschland,32.0,Düsseldorf,Dortmund,Berlin,Deutschland,Krankenpfleger,,04.12.1996,Düsseldorf,Frankfurt am Main,Düsseldorf,Vorbereitungsstufe,Angestellter,Beruflich,Angestellter,5.0,11.0,1.0,Mutter
25.03.2002,Freiwillig,Italienisch,27.10.2045,Hamburg,Düsseldorf,Leipzig,Deutschland,56.0,Hamburg,Berlin,Deutschland,10000.0,Arzt,Dortmund,Griechisch,02.03.2052,21/2/52,Köln,Essen,Stuttgart,Deutschland,50.0,Leipzig,Dortmund,Stuttgart,Deutschland,Rechtsanwalt,16000.0,14.07.2072,Frankfurt am Main,Düsseldorf,Hamburg,Beruflich,Angestellter,Beruflich,Angestellter,29.0,8.0,2.0,Mutter
25.03.2003,Freiwillig,Deutsch,27.04.1974,Dortmund,Dortmund,Dortmund,Deutschland,28.0,Düsseldorf,Düsseldorf,Deutschland,2500.0,Koch,Dortmund,Bulgarisch,17.09.1976,15/11/76,Essen,Berlin,Köln,Deutschland,26.0,Hamburg,Dortmund,Frankfurt am Main,Deutschland,Softwareentwickler,,30.11.1994,Dortmund,Dortmund,Leipzig,Beruflich,Angestellter,Sekundarstufe,Nicht beschäftigt,8.0,3.0,,
25.03.2003,Notwendig,Spanisch,,,,,,,,,,3500.0,,,Spanisch,21.12.2068,,Dortmund,München,Berlin,Deutschland,34.0,Köln,Berlin,Hamburg,Deutschland,Arzt,,26.12.1985,Leipzig,Leipzig,Stuttgart,,Angestellter,Vorbereitungsstufe,,17.0,2.0,,
25.03.2004,Freiwillig,Kroatisch,27.04.1975,Dortmund,Essen,Hamburg,Deutschland,28.0,Frankfurt am Main,Köln,Deutschland,,Rechtsanwalt,Frankfurt am Main,Russisch,12.06.1977,31/1/78,Düsseldorf,Essen,Frankfurt am Main,Deutschland,26.0,Köln,Dortmund,Berlin,Deutschland,Arzt,,16.06.1995,Essen,Frankfurt am Main,München,Beruflich,Nicht beschäftigt,Vorbereitungsstufe,Nicht beschäftigt,8.0,9.0,1.0,Mutter
25.03.2008,Notwendig,Rumänisch,11.10.2056,Leipzig,Stuttgart,Essen,Deutschland,51.0,Hamburg,Düsseldorf,Deutschland,6500.0,Rechtsanwalt,Düsseldorf,Russisch,23.10.2057,,Leipzig,Leipzig,Essen,Deutschland,50.0,Essen,Hamburg,Dortmund,Deutschland,Arzt,5000.0,19.12.1998,Leipzig,Leipzig,Düsseldorf,Beruflich,Angestellter,Beruflich,Angestellter,9.0,,1.0,Mutter
25.03.2009,Notwendig,Polnisch,18.08.2064,Düsseldorf,Berlin,München,Deutschland,44.0,Essen,Stuttgart,Deutschland,4000.0,Koch,Stuttgart,Deutsch,09.05.2063,,Essen,Hamburg,München,Deutschland,45.0,Hamburg,Dortmund,Frankfurt am Main,Deutschland,Rechtsanwalt,4000.0,22.05.1982,Essen,Düsseldorf,München,Vorbereitungsstufe,Angestellter,Beruflich,Angestellter,16.0,,3.0,
25.03.2009,Notwendig,Russisch,23.05.2063,Dortmund,Köln,Düsseldorf,Deutschland,45.0,Frankfurt am Main,Stuttgart,Deutschland,4000.0,Rechtsanwalt,Hamburg,Deutsch,24.04.2066,,Dortmund,Berlin,Dortmund,Deutschland,42.0,Köln,Stuttgart,Berlin,Deutschland,Koch,1600.0,22.12.1984,Köln,Dortmund,Dortmund,Beruflich,Angestellter,Sekundarstufe,Angestellter,15.0,,4.0,
25.03.2009,Notwendig,Türkisch,14.11.1974,Frankfurt am Main,Leipzig,Leipzig,Deutschland,34.0,Frankfurt am Main,Köln,Deutschland,8000.0,Buchhalter,Essen,Türkisch,25.02.1977,,Hamburg,München,Leipzig,Deutschland,32.0,Hamburg,Frankfurt am Main,Frankfurt am Main,Deutschland,Lehrer,4000.0,23.08.2002,Dortmund,Berlin,Leipzig,Vorbereitungsstufe,Angestellter,Beruflich,Angestellter,6.0,3.0,,
25.03.2009,Notwendig,Deutsch,12.09.2073,Hamburg,Stuttgart,Frankfurt am Main,Deutschland,35.0,Leipzig,Köln,Deutschland,6000.0,Verkäufer,Berlin,Polnisch,30.12.1979,,Hamburg,München,Leipzig,Deutschland,29.0,Hamburg,Essen,Berlin,Deutschland,Buchhalter,,10.03.2000,Dortmund,Frankfurt am Main,Essen,Beruflich,Angestellter,Beruflich,Nicht beschäftigt,8.0,,1.0,
25.03.2009,Notwendig,Kroatisch,06.01.2073,Frankfurt am Main,Köln,München,Deutschland,35.0,Essen,Frankfurt am Main,Deutschland,3000.0,Buchhalter,Köln,Griechisch,21.01.1977,,Essen,Stuttgart,Düsseldorf,Deutschland,32.0,Köln,Köln,Dortmund,Deutschland,Softwareentwickler,,30.11.2002,Frankfurt am Main,Stuttgart,Frankfurt am Main,,Angestellter,,,7.0,,1.0,
25.03.2010,Notwendig,Bulgarisch,14.02.2069,Dortmund,Frankfurt am Main,Leipzig,Deutschland,41.0,Köln,Stuttgart,Deutschland,3000.0,Koch,Berlin,Spanisch,06.01.2070,,Frankfurt am Main,Leipzig,Essen,Deutschland,39.0,Köln,Hamburg,München,Deutschland,Koch,,08.02.2006,Essen,Stuttgart,Stuttgart,Beruflich,Angestellter,Beruflich,Angestellter,3.0,,1.0,Mutter
25.03.2011,Notwendig,Kroatisch,18.04.2045,Essen,Hamburg,Essen,Deutschland,65.0,Hamburg,Köln,Deutschland,6000.0,Verkäufer,Leipzig,Italienisch,30.01.2045,,Frankfurt am Main,Essen,Stuttgart,Deutschland,66.0,Hamburg,Köln,Berlin,Deutschland,Krankenpfleger,6000.0,25.01.2069,Köln,Düsseldorf,Essen,Beruflich,Angestellter,Beruflich,Angestellter,41.0,,2.0,
